0.01,0
0.02,0
0.03,0
0.04,0
0.05,0
0.06,0
0.07,0
0.08,0
0.09,0
0.1,0
0.11,0
0.12,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0
0.18,0
0.19,0
0.2,0
0.21,0
0.22,0
0.23,0
0.24,0
0.25,0
0.26,0
0.27,0
0.28,0
0.29,0
0.3,0
0.31,0
0.32,0
0.33,0
0.34,0
0.35,0
0.36,0
0.37,0
0.38,0
0.39,0
0.4,0
0.41,0
0.42,0
0.43,0
0.44,0
0.45,0
0.46,0
0.47,0
0.48,0
0.49,0
0.5,0
0.51,0
0.52,0
0.53,0
0.54,0
0.55,0
0.56,0
0.57,0
0.58,0
0.59,0
0.6,0
0.61,0
0.62,0
0.63,0
0.64,0
0.65,0
0.66,0
0.67,0
0.68,0
0.69,0
0.7,0
0.71,0
0.72,0
0.73,0
0.74,0
0.75,0
0.76,0
0.77,0
0.78,0
0.79,0
0.8,0
0.81,0
0.82,0
0.83,0
0.84,0
0.85,0
0.86,0
0.87,0
0.88,1.29132
0.89,2.52493
0.9,3.7037
0.91,9.66067
0.92,4.7259
0.93,15.0306
0.94,18.1077
0.95,6.6482
0.96,20.6163
0.97,18.0678
0.98,27.0721
0.99,26.5279
1,32
1.01,30.3892
1.02,33.6409
1.03,32.0483
1.04,36.0577
1.05,37.1882
1.06,33.8199
1.07,44.5454
1.08,35.1509
1.09,34.5089
1.1,33.8843
1.11,18.6673
1.12,42.2513
1.13,35.2416
1.14,30.0092
1.15,42.344
1.16,37.1581
1.17,44.5613
1.18,40.9365
1.19,34.6021
1.2,39.5833
1.21,45.7619
1.22,48.3741
1.23,37.676
1.24,31.2175
1.25,35.84
1.26,34.0136
1.27,29.1401
1.28,31.7383
1.29,32.45
1.3,28.9941
1.31,33.7976
1.32,33.8613
1.33,35.05
1.34,24.5043
1.35,26.3374
1.36,31.8988
1.37,28.7708
1.38,22.5793
1.39,16.5623
1.4,27.0408
1.41,29.1736
1.42,27.2763
1.43,28.8523
1.44,34.24
1.45,28.0618
1.46,21.58
1.47,25.9151
1.48,26.0226
1.49,22.0711
1.5,27.5556
1.51,31.139
1.52,28.5665
1.53,25.6312
1.54,22.7694
1.55,31.6337
1.56,23.0112
1.57,22.719
1.58,23.634
1.59,27.2932
1.6,21.0937
1.61,28.9341
1.62,24.7676
1.63,25.2174
1.64,19.7055
1.65,27.5482
1.66,25.4028
1.67,23.3067
1.68,21.6128
1.69,26.9598
1.7,22.4913
1.71,23.255
1.72,26.3656
1.73,20.0474
1.74,26.0933
1.75,24.8163
1.76,21.3068
1.77,24.2587
1.78,20.5151
1.79,25.9043
1.8,22.2222
1.81,26.2507
1.82,25.3593
1.83,23.2912
1.84,25.6971
1.85,24.5435
1.86,20.2336
1.87,31.1705
1.88,25.1811
1.89,23.5156
1.9,29.3629
1.91,26.041
1.92,22.5152
1.93,26.041
1.94,22.5848
1.95,23.9316
1.96,24.7293
1.97,23.4482
1.98,27.0381
1.99,29.0397
2,27
2.01,25.9895
2.02,27.9384
2.03,20.8692
2.04,23.7889
2.05,26.4128
2.06,24.0362
2.07,29.4056
2.08,23.1139
2.09,25.8694
2.1,25.1701
2.11,28.0766
2.12,29.1474
2.13,23.5844
2.14,26.2032
2.15,24.8783
2.16,25.7202
2.17,28.4568
2.18,27.1442
2.19,28.9819
2.2,27.2727
2.21,27.2312
2.22,30.2329
2.23,23.7286
2.24,25.3109
2.25,25.4815
2.26,23.886
2.27,24.8404
2.28,23.2764
2.29,26.3153
2.3,24.1966
2.31,25.112
2.32,26.5681
2.33,26.1563
2.34,26.1159
2.35,25.3508
2.36,23.341
2.37,24.7467
2.38,24.5392
2.39,27.1354
2.4,27.0833
2.41,22.7269
2.42,25.4423
2.43,27.6042
2.44,22.8433
2.45,30.8205
2.46,26.935
2.47,24.7504
2.48,25.2016
2.49,29.6769
2.5,23.84
2.51,26.3488
2.52,25.6677
2.53,24.8403
2.54,27.1251
2.55,27.2203
2.56,26.0925
2.57,26.1927
2.58,25.99
2.59,20.5721
2.6,27.9586
2.61,27.0108
2.62,25.3482
2.63,27.1798
2.64,27.4047
2.65,30.0463
2.66,23.6022
2.67,28.0548
2.68,23.669
2.69,27.9156
2.7,23.1824
2.71,26.0073
2.72,25.6812
2.73,23.7491
2.74,26.5065
2.75,23.6694
2.76,24.9422
2.77,25.2838
2.78,25.6198
2.79,25.0511
2.8,27.4235
2.81,24.8224
2.82,24.3952
2.83,26.8451
2.84,26.1605
2.85,26.1003
2.86,27.3852
2.87,25.9806
2.88,28.3324
2.89,28.6156
2.9,25.2081
2.91,22.201
2.92,24.043
2.93,24.6945
2.94,28.5761
2.95,21.8328
2.96,28.6477
2.97,23.5804
2.98,26.5754
2.99,25.2794
3,25.6667
3.01,30.5736
3.02,25.1085
3.03,28.5375
3.04,25.8613
3.05,24.7245
3.06,26.8059
3.07,25.4645
3.08,28.8835
3.09,26.6022
3.1,22.9969
3.11,25.5374
3.12,24.5521
3.13,29.8053
3.14,26.2688
3.15,26.707
3.16,28.1405
3.17,26.172
3.18,25.5132
3.19,25.2553
3.2,26.6602
3.21,28.7264
3.22,25.7513
3.23,26.5506
3.24,26.4822
3.25,27.4556
3.26,25.5937
3.27,26.4662
3.28,26.2121
3.29,24.0205
3.3,25.8953
3.31,23.7311
3.32,24.3141
3.33,26.7835
