0.01,0
0.02,0
0.03,0
0.04,0
0.05,0
0.06,0
0.07,0
0.08,0
0.09,0
0.1,0
0.11,0
0.12,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0
0.18,0
0.19,0
0.2,0
0.21,0
0.22,0
0.23,0
0.24,0
0.25,0
0.26,0
0.27,0
0.28,0
0.29,0
0.3,0
0.31,0
0.32,0
0.33,0
0.34,0
0.35,0
0.36,0
0.37,0
0.38,0
0.39,0
0.4,0
0.41,0
0.42,0
0.43,0
0.44,0
0.45,0
0.46,0
0.47,0
0.48,0
0.49,0
0.5,0
0.51,0
0.52,0
0.53,0
0.54,0
0.55,0
0.56,0
0.57,0
0.58,0
0.59,0
0.6,0
0.61,0
0.62,0
0.63,0
0.64,0
0.65,0
0.66,0
0.67,0
0.68,0
0.69,0
0.7,0
0.71,0
0.72,0
0.73,0
0.74,0
0.75,0
0.76,0
0.77,0
0.78,0
0.79,0
0.8,0
0.81,0
0.82,0
0.83,0
0.84,0
0.85,0
0.86,0
0.87,1.32118
0.88,0
0.89,0
0.9,0
0.91,0
0.92,0
0.93,2.31241
0.94,1.13173
0.95,0
0.96,2.17014
0.97,0
0.98,2.08247
0.99,3.06091
1,2
1.01,4.90148
1.02,3.84468
1.03,4.71298
1.04,2.77367
1.05,0.907029
1.06,3.55999
1.07,1.74688
1.08,1.71468
1.09,2.52504
1.1,4.13223
1.11,4.86973
1.12,2.39158
1.13,2.34944
1.14,6.15574
1.15,4.53686
1.16,1.48633
1.17,2.19154
1.18,3.59092
1.19,0.706165
1.2,0.694444
1.21,2.04904
1.22,3.35931
1.23,0.660982
1.24,2.60146
1.25,2.56
1.26,3.14941
1.27,2.48
1.28,3.05176
1.29,2.4037
1.3,0.591716
1.31,2.91358
1.32,1.72176
1.33,3.39194
1.34,2.22767
1.35,3.29218
1.36,2.16263
1.37,2.13117
1.38,2.6255
1.39,0.517572
1.4,0
1.41,2.51496
1.42,2.9756
1.43,1.46706
1.44,1.44676
1.45,2.37812
1.46,0.938262
1.47,0.46277
1.48,0.913075
1.49,0.45043
1.5,3.55556
1.51,2.19289
1.52,3.02978
1.53,3.41749
1.54,2.95159
1.55,3.32986
1.56,3.28731
1.57,2.02848
1.58,1.60231
1.59,1.97777
1.6,0.390625
1.61,0.771575
1.62,2.66728
1.63,1.50551
1.64,1.48721
1.65,1.46924
1.66,1.45159
1.67,1.79282
1.68,1.77154
1.69,1.05038
1.7,3.46021
1.71,1.02596
1.72,4.05625
1.73,1.67062
1.74,1.98177
1.75,0.979592
1.76,2.25981
1.77,1.59597
1.78,1.26247
1.79,3.121
1.8,0.925926
1.81,0.915723
1.82,1.81138
1.83,1.49303
1.84,2.36295
1.85,0.876552
1.86,2.89051
1.87,1.71581
1.88,1.13173
1.89,2.23958
1.9,2.21607
1.91,2.19292
1.92,1.08507
1.93,2.14771
1.94,1.32852
1.95,1.05194
1.96,2.60308
1.97,1.54603
1.98,1.78553
1.99,3.53526
2,2.5
2.01,1.98015
2.02,2.20567
2.03,1.69866
2.04,1.68205
2.05,2.85544
2.06,2.12084
2.07,0.933511
2.08,1.84911
2.09,2.28932
2.1,2.04082
2.11,1.12307
2.12,2.66999
2.13,1.76332
2.14,1.0918
2.15,2.81233
2.16,2.78635
2.17,1.69891
2.18,1.47294
2.19,2.29353
2.2,2.89256
2.21,2.45695
2.22,2.43487
2.23,2.61417
2.24,1.59439
2.25,1.97531
2.26,1.37051
2.27,1.55252
2.28,2.3084
2.29,0.953452
2.3,1.89036
2.31,1.49922
2.32,2.78686
2.33,2.02619
2.34,3.10468
2.35,1.08646
2.36,1.25682
2.37,2.84855
2.38,1.58887
2.39,2.45094
2.4,1.73611
2.41,1.37739
2.42,3.07356
2.43,2.70961
2.44,1.84762
2.45,1.33278
2.46,1.15672
2.47,3.2782
2.48,2.11368
2.49,2.25803
2.5,1.44
2.51,1.746
2.52,1.5747
2.53,2.03096
2.54,2.325
2.55,1.99923
2.56,1.52588
2.57,2.57385
2.58,1.05162
2.59,1.63981
2.6,0.739645
2.61,2.49556
2.62,2.7679
2.63,1.44573
2.64,2.86961
2.65,4.12958
2.66,1.97863
2.67,1.96384
2.68,1.80998
2.69,1.93474
2.7,1.50892
2.71,1.90629
2.72,1.62197
2.73,2.14682
2.74,1.33198
2.75,1.85124
2.76,2.1004
2.77,1.56395
2.78,2.19968
2.79,1.67007
2.8,2.55102
2.81,2.15296
2.82,2.13772
2.83,1.99778
2.84,1.98373
2.85,2.09295
2.86,2.68962
2.87,1.21405
2.88,1.92901
2.89,2.51434
2.9,2.0214
2.91,1.41708
2.92,1.87652
2.93,2.32967
2.94,1.96677
2.95,1.49382
2.96,1.94028
2.97,2.38071
2.98,2.13954
2.99,1.78969
3,2.11111
3.01,1.87636
3.02,2.85075
3.03,2.5052
3.04,2.16413
3.05,2.47245
3.06,1.92234
3.07,1.59153
3.08,2.52994
3.09,2.19939
3.1,1.66493
3.11,1.24068
3.12,2.77367
3.13,1.63317
3.14,2.02848
3.15,2.51953
3.16,1.10159
3.17,2.28881
3.18,1.97777
3.19,2.35847
3.2,2.24609
3.21,1.06754
3.22,2.41117
3.23,2.30042
3.24,2.00046
3.25,2.08284
3.26,1.50551
3.27,2.24448
3.28,1.58016
3.29,1.75534
3.3,1.37741
3.31,1.27783
3.32,1.99594
3.33,1.44288
