1,1.04706e-06
2,3.78829e-06
3,7.67726e-06
4,1.22695e-05
5,1.72439e-05
6,2.24041e-05
7,2.76665e-05
8,3.3021e-05
9,3.84971e-05
10,4.41263e-05
11,4.99094e-05
12,5.57911e-05
13,6.16491e-05
14,6.72872e-05
15,7.2453e-05
16,7.68543e-05
17,8.01891e-05
18,8.21786e-05
19,8.26001e-05
20,8.13155e-05
21,7.83117e-05
22,7.36095e-05
23,6.73907e-05
24,5.9945e-05
25,5.16326e-05
26,4.28618e-05
27,3.4065e-05
28,2.56832e-05
29,1.81485e-05
30,1.18748e-05
31,7.25476e-06
32,4.65589e-06
33,4.41584e-06
34,6.82979e-06
35,1.21278e-05
36,2.04397e-05
37,3.17561e-05
38,4.58912e-05
39,6.24556e-05
40,8.08405e-05
41,9.9573e-05
42,0.000118201
43,0.000135716
44,0.000151128
45,0.000163563
46,0.000172379
47,0.000177244
48,0.000178154
49,0.000175431
50,0.000169675
51,0.000161685
52,0.000152361
53,0.000142616
54,0.000133294
55,0.000125122
56,0.00011868
57,0.000114391
58,0.00011253
59,0.000113232
60,0.000116519
61,0.000122324
62,0.000130522
63,0.000140945
64,0.0001534
65,0.000167686
66,0.000183606
67,0.000200974
68,0.000219607
69,0.000239341
70,0.00026002
71,0.000281504
72,0.000303655
73,0.000326334
74,0.000349407
75,0.000372751
76,0.00039623
77,0.000419714
78,0.000443074
79,0.000466177
80,0.000488886
81,0.000510991
82,0.000532417
83,0.000553007
84,0.000572601
85,0.00059102
86,0.00060806
87,0.000623498
88,0.000637086
89,0.000648539
90,0.000657553
91,0.000663775
92,0.000666817
93,0.000666284
94,0.000661795
95,0.000653017
96,0.000639708
97,0.000621752
98,0.000599195
99,0.000572259
100,0.00054135
101,0.000505413
102,0.000466994
103,0.000426912
104,0.000386013
105,0.000345115
106,0.00030497
107,0.000266227
108,0.000229449
109,0.00019511
110,0.000163603
111,0.000135263
112,0.000110389
113,8.92456e-05
114,7.20771e-05
115,5.90964e-05
116,5.04687e-05
117,4.62899e-05
118,4.65617e-05
119,5.11842e-05
120,5.99219e-05
121,7.22562e-05
122,8.77455e-05
123,0.000105753
124,0.000125539
125,0.000146299
126,0.000167204
127,0.000187439
128,0.000206253
129,0.000222985
130,0.000237096
131,0.000248169
132,0.000255921
133,0.000260183
134,0.000260894
135,0.000258085
136,0.000251859
137,0.00024239
138,0.000229923
139,0.000214769
140,0.000197319
141,0.000177876
142,0.000157214
143,0.00013597
144,0.000114853
145,9.46205e-05
146,7.60628e-05
147,5.99778e-05
148,4.71449e-05
149,3.82963e-05
150,3.40867e-05
151,3.50556e-05
152,4.15776e-05
153,5.38065e-05
154,7.16346e-05
155,9.46304e-05
156,0.00012201
157,0.000152622
158,0.000184982
159,0.000217342
160,0.000247815
161,0.000274559
162,0.000295877
163,0.000310462
164,0.000317506
165,0.000316767
166,0.000308568
167,0.000293716
168,0.00027339
169,0.00024899
170,0.000222004
171,0.000193887
172,0.000165976
173,0.000139424
174,0.000115164
175,9.39176e-05
176,7.61669e-05
177,6.2158e-05
178,5.19228e-05
179,4.52835e-05
180,4.18698e-05
181,4.11723e-05
182,4.26157e-05
183,4.54312e-05
184,4.88203e-05
185,5.20186e-05
186,5.4352e-05
187,5.53196e-05
188,5.46286e-05
189,5.22207e-05
190,4.82717e-05
191,4.31621e-05
192,3.74327e-05
193,3.17265e-05
194,2.67229e-05
195,2.30868e-05
196,2.14086e-05
197,2.21726e-05
198,2.57253e-05
199,3.22628e-05
200,4.18248e-05
201,5.416e-05
202,6.91324e-05
203,8.64202e-05
204,0.000105645
205,0.000126409
206,0.000148329
207,0.000171049
208,0.000194271
209,0.000217762
210,0.000241357
211,0.000264952
212,0.000288494
213,0.000311961
214,0.000335347
215,0.000358645
216,0.000381828
217,0.000404853
218,0.000427618
219,0.000449978
220,0.000471746
221,0.000491543
222,0.000510124
223,0.000527174
224,0.00054234
225,0.000555282
226,0.000565694
227,0.000573285
228,0.000577811
229,0.000579113
230,0.000577111
231,0.000571805
232,0.000563266
233,0.000551611
234,0.000536976
235,0.00051948
236,0.000499237
237,0.000476329
238,0.00045086
239,0.000422958
240,0.000392846
241,0.000359249
242,0.0003244
243,0.000288887
244,0.000253411
245,0.000218719
246,0.000185565
247,0.000154645
248,0.000126562
249,0.000101778
250,8.06157e-05
251,6.32444e-05
252,4.96847e-05
253,3.9822e-05
254,3.34184e-05
255,3.01341e-05
256,2.95456e-05
257,3.11691e-05
258,3.44839e-05
259,3.89598e-05
260,4.40884e-05
261,4.93496e-05
262,5.4381e-05
263,5.88783e-05
264,6.26452e-05
265,6.55999e-05
266,6.77583e-05
267,6.92269e-05
268,7.018e-05
269,7.0832e-05
270,7.14061e-05
271,7.21124e-05
272,7.31211e-05
273,7.45442e-05
274,7.64322e-05
275,7.87684e-05
276,8.14763e-05
277,8.44281e-05
278,8.74594e-05
279,9.03874e-05
280,9.30251e-05
281,9.51003e-05
282,9.65075e-05
283,9.71122e-05
284,9.68187e-05
285,9.55621e-05
286,9.33101e-05
287,9.00611e-05
288,8.58365e-05
289,8.06882e-05
290,7.46982e-05
291,6.79816e-05
292,6.06887e-05
293,5.30073e-05
294,4.51629e-05
295,3.74172e-05
296,3.00645e-05
297,2.34281e-05
298,1.78478e-05
299,1.36674e-05
300,1.12291e-05
