184,,,0.350157
185,,,0.354707
186,,,0.3593
187,,,0.363937
188,,,0.368617
189,,,0.37334
190,,,0.378105
191,,,0.382913
192,,,0.387762
193,,,0.392652
194,,,0.397581
195,,,0.402549
196,,,0.407554
197,,,0.412594
198,,,0.417667
199,,,0.422771
200,,,0.427903
201,,,0.433084
202,,,0.438289
203,,,0.443513
204,,,0.448756
205,,,0.454012
206,,,0.45928
207,,,0.464558
208,,,0.469842
209,,,0.475132
210,,,0.480426
211,,,0.485723
212,,,0.491025
213,,,0.496331
214,,,0.501643
215,,,0.506962
216,,,0.51229
217,,,0.517631
218,,,0.522986
219,,,0.528358
220,,,0.53375
221,,,0.539268
222,,,0.544812
223,,,0.550384
224,,,0.555987
225,,,0.561622
226,,,0.567292
227,,,0.572999
228,,,0.578745
229,,,0.584535
230,,,0.590373
231,,,0.596265
232,,,0.602217
233,,,0.608238
234,,,0.614337
235,,,0.620524
236,,,0.62681
237,,,0.633205
238,,,0.639716
239,,,0.64635
240,,,0.65311
241,,,0.660015
242,,,0.667044
243,,,0.674193
244,,,0.681454
245,,,0.688818
246,,,0.696273
247,,,0.703804
248,,,0.711397
249,,,0.71903
250,,,0.726682
251,,,0.734326
252,,,0.741932
253,,,0.74947
254,,,0.756908
255,,,0.764216
256,,,0.771373
257,,,0.778368
258,,,0.7852
259,,,0.791883
260,,,0.798439
261,,,0.804742
262,,,0.810974
263,,,0.817164
264,,,0.823335
265,,,0.829505
266,,,0.83569
267,,,0.8419
268,,,0.84814
269,,,0.854417
270,,,0.860733
271,,,0.867088
272,,,0.873485
273,,,0.879923
274,,,0.886403
275,,,0.892922
276,,,0.899482
277,,,0.90608
278,,,0.912716
279,,,0.919388
280,,,0.926095
281,,,0.932904
282,,,0.939743
283,,,0.946611
284,,,0.953504
285,,,0.960419
286,,,0.967352
287,,,0.974298
288,,,0.981255
289,,,0.988216
290,,,0.995178
291,,,1.00213
292,,,1.00908
293,,,1.01601
294,,,1.02293
295,,,1.02982
296,,,1.03668
297,,,1.04352
298,,,1.05032
299,,,1.05708
300,,,1.06382
